,x,y,id,location_code,location,gene,gene_ensembl_id,cell_line,Uniprot
43652,-7.7376027,0.47465238,36852_1070_G5_3,0 4,"Nucleoplasm,N. speckles",HELQ,ENSG00000163312,MCF7,Q8TDG4 E3W980 E3W982
43653,-7.2321587,0.27788463,36852_1070_G5_2,0 4,"Nucleoplasm,N. speckles",HELQ,ENSG00000163312,MCF7,Q8TDG4 E3W980 E3W982
43711,-2.2431207,-5.8884315,36554_433_C6_3,3 4,"N. fibrillar c.,N. speckles",DDX46,ENSG00000145833,U-2 OS,Q7L014 A0A0C4DG89 D6RJA6 H0Y9U3 H0YAD5
43712,-2.2982893,-5.828039,36554_433_C6_2,3 4,"N. fibrillar c.,N. speckles",DDX46,ENSG00000145833,U-2 OS,Q7L014 A0A0C4DG89 D6RJA6 H0Y9U3 H0YAD5
43713,-2.5219734,-5.854838,36554_428_C6_2,3 4,"N. fibrillar c.,N. speckles",DDX46,ENSG00000145833,U-251 MG,Q7L014 A0A0C4DG89 D6RJA6 H0Y9U3 H0YAD5
43714,-2.5403154,-5.8561153,36554_428_C6_1,3 4,"N. fibrillar c.,N. speckles",DDX46,ENSG00000145833,U-251 MG,Q7L014 A0A0C4DG89 D6RJA6 H0Y9U3 H0YAD5
43810,-4.2691855,-4.121842,48499_1748_E10_6_cr5805e233c9b9f,0 5,"Nucleoplasm,N. bodies",SNRPA1,ENSG00000131876,RT4,P09661 H0YKK0 H0YLR3 H0YMA0
43811,-3.9599187,-3.5823467,48499_716_C6_1,0 5,"Nucleoplasm,N. bodies",SNRPA1,ENSG00000131876,HEK 293,P09661 H0YKK0 H0YLR3 H0YMA0
43812,-3.2580295,-1.8364267,48499_716_C6_3,0 5,"Nucleoplasm,N. bodies",SNRPA1,ENSG00000131876,HEK 293,P09661 H0YKK0 H0YLR3 H0YMA0
43813,-4.0215473,-1.4564184,48499_719_C6_1,0 5,"Nucleoplasm,N. bodies",SNRPA1,ENSG00000131876,U-2 OS,P09661 H0YKK0 H0YLR3 H0YMA0
43814,-3.799962,-1.2529837,48499_719_C6_2,0 5,"Nucleoplasm,N. bodies",SNRPA1,ENSG00000131876,U-2 OS,P09661 H0YKK0 H0YLR3 H0YMA0
44098,-7.6898766,0.8164794,37673_1105_A3_2,0 4,"Nucleoplasm,N. speckles",SREK1,ENSG00000153914,U-2 OS,Q8WXA9 A0A087WY03 E5RFV3 E5RJ76 E5RK30 H0YC47
44099,-7.6444197,0.86053884,37673_1105_A3_1,0 4,"Nucleoplasm,N. speckles",SREK1,ENSG00000153914,U-2 OS,Q8WXA9 A0A087WY03 E5RFV3 E5RJ76 E5RK30 H0YC47
44100,-7.3534794,0.31713855,37673_1060_A3_2,0 4,"Nucleoplasm,N. speckles",SREK1,ENSG00000153914,HeLa,Q8WXA9 A0A087WY03 E5RFV3 E5RJ76 E5RK30 H0YC47
44101,-7.349748,0.7044143,37673_1060_A3_1,0 4,"Nucleoplasm,N. speckles",SREK1,ENSG00000153914,HeLa,Q8WXA9 A0A087WY03 E5RFV3 E5RJ76 E5RK30 H0YC47
44222,-7.393649,1.0585327,37740_443_E3_2,4 7,"N. speckles,Golgi app.",ZNF527,ENSG00000189164,U-2 OS,Q8NB42 A0A0A0MRD3 K7ELI5 K7ENX6 K7ES26 Q0P6G1
44223,-7.4204555,1.0557517,37740_443_E3_1,4 7,"N. speckles,Golgi app.",ZNF527,ENSG00000189164,U-2 OS,Q8NB42 A0A0A0MRD3 K7ELI5 K7ENX6 K7ES26 Q0P6G1
44224,1.6690044,-2.3242593,37740_431_E3_2,4 7,"N. speckles,Golgi app.",ZNF527,ENSG00000189164,U-251 MG,Q8NB42 A0A0A0MRD3 K7ELI5 K7ENX6 K7ES26 Q0P6G1
44225,-7.4147105,1.0869794,37740_431_E3_1,4 7,"N. speckles,Golgi app.",ZNF527,ENSG00000189164,U-251 MG,Q8NB42 A0A0A0MRD3 K7ELI5 K7ENX6 K7ES26 Q0P6G1
44278,-7.284353,1.1019424,52860_822_C11_1,2 4,"Nucleoli,N. speckles",USP36,ENSG00000055483,U-251 MG,Q9P275 A0A075B784 E9PEW0 K7EIH0 K7EIT7 K7EJI3 K7EKL7 K7EKN3 K7ELR5 K7ELT3 K7EMM6 K7EPT1 K7EQS0 K7ERC1 K7ERP8 Q8IXW9 U3KQ92
44279,-7.312175,1.0407732,52860_787_B11_2,2 4,"Nucleoli,N. speckles",USP36,ENSG00000055483,HeLa,Q9P275 A0A075B784 E9PEW0 K7EIH0 K7EIT7 K7EJI3 K7EKL7 K7EKN3 K7ELR5 K7ELT3 K7EMM6 K7EPT1 K7EQS0 K7ERC1 K7ERP8 Q8IXW9 U3KQ92
44280,-7.310227,1.0287392,52860_787_B11_1,2 4,"Nucleoli,N. speckles",USP36,ENSG00000055483,HeLa,Q9P275 A0A075B784 E9PEW0 K7EIH0 K7EIT7 K7EJI3 K7EKL7 K7EKN3 K7ELR5 K7ELT3 K7EMM6 K7EPT1 K7EQS0 K7ERC1 K7ERP8 Q8IXW9 U3KQ92
44282,-7.2835903,1.0357434,52860_782_B11_4,2 4,"Nucleoli,N. speckles",USP36,ENSG00000055483,U-2 OS,Q9P275 A0A075B784 E9PEW0 K7EIH0 K7EIT7 K7EJI3 K7EKL7 K7EKN3 K7ELR5 K7ELT3 K7EMM6 K7EPT1 K7EQS0 K7ERC1 K7ERP8 Q8IXW9 U3KQ92
44283,-7.3215494,1.0210645,52860_782_B11_3,2 4,"Nucleoli,N. speckles",USP36,ENSG00000055483,U-2 OS,Q9P275 A0A075B784 E9PEW0 K7EIH0 K7EIT7 K7EJI3 K7EKL7 K7EKN3 K7ELR5 K7ELT3 K7EMM6 K7EPT1 K7EQS0 K7ERC1 K7ERP8 Q8IXW9 U3KQ92
44303,-7.406277,1.0373327,52860_822_C11_2,2 4,"Nucleoli,N. speckles",USP36,ENSG00000055483,U-251 MG,Q9P275 A0A075B784 E9PEW0 K7EIH0 K7EIT7 K7EJI3 K7EKL7 K7EKN3 K7ELR5 K7ELT3 K7EMM6 K7EPT1 K7EQS0 K7ERC1 K7ERP8 Q8IXW9 U3KQ92
44382,-4.4244127,-1.4677405,52953_869_C6_1,0 5,"Nucleoplasm,N. bodies",THOC6,ENSG00000131652,HeLa,Q86W42
44435,-4.3283315,-2.5837436,52953_869_C6_2,0 5,"Nucleoplasm,N. bodies",THOC6,ENSG00000131652,HeLa,Q86W42
44622,0.27176166,-1.5856851,40441_417_D11_1,4 7,"N. speckles,Golgi app.",COG6,ENSG00000133103,U-2 OS,Q9Y2V7 F5GX38 F5GX76 H0YGX8
44630,1.1931726,-2.140755,40441_420_D11_2,4 7,"N. speckles,Golgi app.",COG6,ENSG00000133103,U-251 MG,Q9Y2V7 F5GX38 F5GX76 H0YGX8
44631,1.3723972,-2.2029629,40441_420_D11_1,4 7,"N. speckles,Golgi app.",COG6,ENSG00000133103,U-251 MG,Q9Y2V7 F5GX38 F5GX76 H0YGX8
44632,0.29532728,-1.6145058,40441_417_D11_2,4 7,"N. speckles,Golgi app.",COG6,ENSG00000133103,U-2 OS,Q9Y2V7 F5GX38 F5GX76 H0YGX8
44633,1.0004677,-1.5990051,40441_413_D11_3,4 7,"N. speckles,Golgi app.",COG6,ENSG00000133103,A-431,Q9Y2V7 F5GX38 F5GX76 H0YGX8
44635,1.1202111,-1.6664252,40441_413_D11_1,4 7,"N. speckles,Golgi app.",COG6,ENSG00000133103,A-431,Q9Y2V7 F5GX38 F5GX76 H0YGX8
44771,-7.3407574,0.96152806,53510_826_F10_3,2 4,"Nucleoli,N. speckles",ZC3H14,ENSG00000100722,A-431,Q6PJT7 A0A087WTC9 A0A3B3IT62 G3V240 G3V256 G3V2X4 G3V3R9 G3V3Y4 G3V411 G3V473 G3V4R5 G3V572 G3V5I6 H0YJ51 H0YJ87 H0YJA2
44773,-7.3201065,0.96822745,53510_826_F10_2,2 4,"Nucleoli,N. speckles",ZC3H14,ENSG00000100722,A-431,Q6PJT7 A0A087WTC9 A0A3B3IT62 G3V240 G3V256 G3V2X4 G3V3R9 G3V3Y4 G3V411 G3V473 G3V4R5 G3V572 G3V5I6 H0YJ51 H0YJ87 H0YJA2
44806,-7.4986005,0.9919343,53510_819_F10_2,2 4,"Nucleoli,N. speckles",ZC3H14,ENSG00000100722,U-251 MG,Q6PJT7 A0A087WTC9 A0A3B3IT62 G3V240 G3V256 G3V2X4 G3V3R9 G3V3Y4 G3V411 G3V473 G3V4R5 G3V572 G3V5I6 H0YJ51 H0YJ87 H0YJA2
44887,1.8672268,-2.2603679,35575_1165_F6_6,4 7,"N. speckles,Golgi app.",ZCCHC4,ENSG00000168228,RH-30,Q9H5U6 A0A087X0K5 H0Y8V8
44891,1.6353778,-2.2898836,35575_1013_B1_7,4 7,"N. speckles,Golgi app.",ZCCHC4,ENSG00000168228,U-2 OS,Q9H5U6 A0A087X0K5 H0Y8V8
44892,1.6791161,-1.8131685,35575_1013_B1_9,4 7,"N. speckles,Golgi app.",ZCCHC4,ENSG00000168228,U-2 OS,Q9H5U6 A0A087X0K5 H0Y8V8
44893,1.9418851,-2.2177048,35575_1017_B1_1,4 7,"N. speckles,Golgi app.",ZCCHC4,ENSG00000168228,U-251 MG,Q9H5U6 A0A087X0K5 H0Y8V8
44894,1.9680057,-2.215131,35575_1017_B1_2,4 7,"N. speckles,Golgi app.",ZCCHC4,ENSG00000168228,U-251 MG,Q9H5U6 A0A087X0K5 H0Y8V8
44898,1.9821897,-2.2141657,35575_1165_F6_7,4 7,"N. speckles,Golgi app.",ZCCHC4,ENSG00000168228,RH-30,Q9H5U6 A0A087X0K5 H0Y8V8
44911,-0.3736369,-5.4281,53510_819_F10_1,2 4,"Nucleoli,N. speckles",ZC3H14,ENSG00000100722,U-251 MG,Q6PJT7 A0A087WTC9 A0A3B3IT62 G3V240 G3V256 G3V2X4 G3V3R9 G3V3Y4 G3V411 G3V473 G3V4R5 G3V572 G3V5I6 H0YJ51 H0YJ87 H0YJA2
45028,-4.5638876,-3.316036,53459_1128_G6_9,0 5,"Nucleoplasm,N. bodies",ZNF786,ENSG00000197362,A549,Q8N393 H7BXP3
45032,-4.652145,-3.6834865,53459_1128_G6_7,0 5,"Nucleoplasm,N. bodies",ZNF786,ENSG00000197362,A549,Q8N393 H7BXP3
45055,-7.4627986,0.90502816,53510_809_F10_2,2 4,"Nucleoli,N. speckles",ZC3H14,ENSG00000100722,U-2 OS,Q6PJT7 A0A087WTC9 A0A3B3IT62 G3V240 G3V256 G3V2X4 G3V3R9 G3V3Y4 G3V411 G3V473 G3V4R5 G3V572 G3V5I6 H0YJ51 H0YJ87 H0YJA2
45068,-7.5127325,0.93603164,53510_809_F10_1,2 4,"Nucleoli,N. speckles",ZC3H14,ENSG00000100722,U-2 OS,Q6PJT7 A0A087WTC9 A0A3B3IT62 G3V240 G3V256 G3V2X4 G3V3R9 G3V3Y4 G3V411 G3V473 G3V4R5 G3V572 G3V5I6 H0YJ51 H0YJ87 H0YJA2
45210,-6.9273787,1.4075717,43279_485_B6_4,4 7,"N. speckles,Golgi app.",C19orf24,ENSG00000228300,U-251 MG,Q9BVV8 D6W5Y7
45211,-7.017399,1.4624909,43279_485_B6_5,4 7,"N. speckles,Golgi app.",C19orf24,ENSG00000228300,U-251 MG,Q9BVV8 D6W5Y7
45212,-6.5529013,1.4608431,43279_488_B6_1,4 7,"N. speckles,Golgi app.",C19orf24,ENSG00000228300,A-431,Q9BVV8 D6W5Y7
45213,-6.652268,1.4380673,43279_488_B6_2,4 7,"N. speckles,Golgi app.",C19orf24,ENSG00000228300,A-431,Q9BVV8 D6W5Y7
45285,-5.7211337,-0.74635774,51647_769_B5_2,0 4,"Nucleoplasm,N. speckles",H2AFX,ENSG00000188486,A-431,P16104
45288,-4.8043203,-2.6202157,51647_757_B5_4,0 4,"Nucleoplasm,N. speckles",H2AFX,ENSG00000188486,U-251 MG,P16104
45291,-4.651183,-2.743411,51647_757_B5_3,0 4,"Nucleoplasm,N. speckles",H2AFX,ENSG00000188486,U-251 MG,P16104
45325,-5.6951423,-0.7828087,51647_769_B5_3,0 4,"Nucleoplasm,N. speckles",H2AFX,ENSG00000188486,A-431,P16104
45608,-5.5984325,-0.4981136,39973_473_B2_2,0 4,"Nucleoplasm,N. speckles",CPSF6,ENSG00000111605,A-431,Q16630 A0A3B3ISW1 F8VNP8 F8W084 F8WJN3
45609,-4.8999434,-1.0471985,39973_473_B2_1,0 4,"Nucleoplasm,N. speckles",CPSF6,ENSG00000111605,A-431,Q16630 A0A3B3ISW1 F8VNP8 F8W084 F8WJN3
45610,-5.0862207,-1.2134864,39973_470_B2_2,0 4,"Nucleoplasm,N. speckles",CPSF6,ENSG00000111605,U-2 OS,Q16630 A0A3B3ISW1 F8VNP8 F8W084 F8WJN3
45611,-5.451696,-0.8123089,39973_470_B2_1,0 4,"Nucleoplasm,N. speckles",CPSF6,ENSG00000111605,U-2 OS,Q16630 A0A3B3ISW1 F8VNP8 F8W084 F8WJN3
45612,-5.0582614,-0.79460835,39973_468_B2_4,0 4,"Nucleoplasm,N. speckles",CPSF6,ENSG00000111605,U-251 MG,Q16630 A0A3B3ISW1 F8VNP8 F8W084 F8WJN3
45613,-6.0841727,-0.060047857,39973_468_B2_3,0 4,"Nucleoplasm,N. speckles",CPSF6,ENSG00000111605,U-251 MG,Q16630 A0A3B3ISW1 F8VNP8 F8W084 F8WJN3
45727,-5.7240357,0.11839267,40070_415_G10_2,3 4,"N. fibrillar c.,N. speckles",RSRC2,ENSG00000111011,A-431,Q7L4I2 E1B6W4 E9PI52 F5GYD2 F5H1Z2 H0YGP9
45728,-2.1877003,-5.5558043,40070_415_G10_1,3 4,"N. fibrillar c.,N. speckles",RSRC2,ENSG00000111011,A-431,Q7L4I2 E1B6W4 E9PI52 F5GYD2 F5H1Z2 H0YGP9
45729,-7.2079506,1.246614,40070_411_G10_2,3 4,"N. fibrillar c.,N. speckles",RSRC2,ENSG00000111011,U-2 OS,Q7L4I2 E1B6W4 E9PI52 F5GYD2 F5H1Z2 H0YGP9
45730,-7.1071224,1.2458689,40070_411_G10_1,3 4,"N. fibrillar c.,N. speckles",RSRC2,ENSG00000111011,U-2 OS,Q7L4I2 E1B6W4 E9PI52 F5GYD2 F5H1Z2 H0YGP9
47949,-7.045309,0.124870375,32539_924_B9_3,23,Mitochondria,FASTK,ENSG00000164896,U-251 MG,Q14296 G3V1R6
47950,-7.2119727,0.13655075,32539_924_B9_1,23,Mitochondria,FASTK,ENSG00000164896,U-251 MG,Q14296 G3V1R6
48122,6.10721,-0.39029273,25371_703_F6_5,23,Mitochondria,BNIP3L,ENSG00000104765,U-2 OS,O60238 E5RFE9 H0YBC7
48123,7.32281,-0.83306104,25371_703_F6_1,23,Mitochondria,BNIP3L,ENSG00000104765,U-2 OS,O60238 E5RFE9 H0YBC7
48124,6.254401,-0.6934353,25371_702_F6_2,23,Mitochondria,BNIP3L,ENSG00000104765,A-431,O60238 E5RFE9 H0YBC7
48125,5.012558,0.016166164,25371_702_F6_1,23,Mitochondria,BNIP3L,ENSG00000104765,A-431,O60238 E5RFE9 H0YBC7
49235,6.6762977,-1.2379317,53635_976_C8_2,23,Mitochondria,RPLP2,ENSG00000177600,U-251 MG,P05387 H0YDD8
49236,6.710643,-1.1827402,53635_976_C8_1,23,Mitochondria,RPLP2,ENSG00000177600,U-251 MG,P05387 H0YDD8
49261,6.718302,-1.3258233,53635_980_C8_1,23,Mitochondria,RPLP2,ENSG00000177600,U-2 OS,P05387 H0YDD8
49262,6.669293,-1.2513636,53635_980_C8_2,23,Mitochondria,RPLP2,ENSG00000177600,U-2 OS,P05387 H0YDD8
49399,6.491215,-1.2880924,56549_911_B8_2,23,Mitochondria,ANKRD44,ENSG00000065413,U-251 MG,Q8N8A2 A0A2R8Y7Y4 C9JY51 F8WBW3 H7C209 H7C4A0
49400,6.394933,-1.2442211,56549_911_B8_1,23,Mitochondria,ANKRD44,ENSG00000065413,U-251 MG,Q8N8A2 A0A2R8Y7Y4 C9JY51 F8WBW3 H7C209 H7C4A0
49824,7.013007,-1.9325714,63737_1231_A12_4,23,Mitochondria,NDUFB1,ENSG00000183648,MCF7,O75438
49825,7.0425477,-1.8936685,63737_1231_A12_3,23,Mitochondria,NDUFB1,ENSG00000183648,MCF7,O75438
50286,2.0891109,1.516301,49906_784_D7_1,25,Cytosol,ZKSCAN7,ENSG00000196345,HeLa,Q9P0L1 C9J6L6 E7EMM9 H7BZE7
50287,2.0277407,1.6032069,49906_740_D7_2,25,Cytosol,ZKSCAN7,ENSG00000196345,U-2 OS,Q9P0L1 C9J6L6 E7EMM9 H7BZE7
50288,2.242362,2.0147743,49906_740_D7_1,25,Cytosol,ZKSCAN7,ENSG00000196345,U-2 OS,Q9P0L1 C9J6L6 E7EMM9 H7BZE7
50289,3.2795415,2.788599,49906_1309_A4_2,25,Cytosol,ZKSCAN7,ENSG00000196345,Hep G2,Q9P0L1 C9J6L6 E7EMM9 H7BZE7
50290,3.254139,2.8035893,49906_1309_A4_1,25,Cytosol,ZKSCAN7,ENSG00000196345,Hep G2,Q9P0L1 C9J6L6 E7EMM9 H7BZE7
50310,2.1908927,1.7111267,49906_784_D7_2,25,Cytosol,ZKSCAN7,ENSG00000196345,HeLa,Q9P0L1 C9J6L6 E7EMM9 H7BZE7
51791,2.0157433,2.3487942,43200_547_D11_2,25,Cytosol,ALMS1,ENSG00000116127,A-431,Q8TCU4 A0A087WTU9 A0A087WV20 A0A2R8Y7Z9 A0A494BZW1 A0A494C003 A0A494C0F1 A0A494C1N9 H7C1D9
51792,1.94381,2.1474981,43200_547_D11_1,25,Cytosol,ALMS1,ENSG00000116127,A-431,Q8TCU4 A0A087WTU9 A0A087WV20 A0A2R8Y7Z9 A0A494BZW1 A0A494C003 A0A494C0F1 A0A494C1N9 H7C1D9
51793,2.4373145,2.2069511,43200_532_D11_2,25,Cytosol,ALMS1,ENSG00000116127,U-2 OS,Q8TCU4 A0A087WTU9 A0A087WV20 A0A2R8Y7Z9 A0A494BZW1 A0A494C003 A0A494C0F1 A0A494C1N9 H7C1D9
51794,1.9256655,1.5830534,43200_532_D11_1,25,Cytosol,ALMS1,ENSG00000116127,U-2 OS,Q8TCU4 A0A087WTU9 A0A087WV20 A0A2R8Y7Z9 A0A494BZW1 A0A494C003 A0A494C0F1 A0A494C1N9 H7C1D9
51795,2.413993,2.2661886,43200_496_D11_2,25,Cytosol,ALMS1,ENSG00000116127,U-251 MG,Q8TCU4 A0A087WTU9 A0A087WV20 A0A2R8Y7Z9 A0A494BZW1 A0A494C003 A0A494C0F1 A0A494C1N9 H7C1D9
51796,2.449615,2.1793327,43200_496_D11_1,25,Cytosol,ALMS1,ENSG00000116127,U-251 MG,Q8TCU4 A0A087WTU9 A0A087WV20 A0A2R8Y7Z9 A0A494BZW1 A0A494C003 A0A494C0F1 A0A494C1N9 H7C1D9
52289,1.30469,1.8823825,71850_1696_G1_6,25,Cytosol,ZKSCAN7,ENSG00000196345,SH-SY5Y,Q9P0L1 C9J6L6 E7EMM9 H7BZE7
52290,2.2215402,2.8114312,71850_1696_G1_1,25,Cytosol,ZKSCAN7,ENSG00000196345,SH-SY5Y,Q9P0L1 C9J6L6 E7EMM9 H7BZE7
52291,3.1966581,4.999063,71850_1378_G1_3,25,Cytosol,ZKSCAN7,ENSG00000196345,U-2 OS,Q9P0L1 C9J6L6 E7EMM9 H7BZE7
52292,3.1315095,5.138217,71850_1378_G1_1,25,Cytosol,ZKSCAN7,ENSG00000196345,U-2 OS,Q9P0L1 C9J6L6 E7EMM9 H7BZE7
52551,2.3313675,0.24784258,31203_1479_B4_2,26,C. bodies,KTI12,ENSG00000198841,U-2 OS,Q96EK9
52552,2.3334541,0.20973386,31203_1479_B4_1,26,C. bodies,KTI12,ENSG00000198841,U-2 OS,Q96EK9
53328,0.4069408,1.3375971,6702_7_D2_2,25,Cytosol,PSMD8,ENSG00000099341,U-2 OS,P48556 K7EJC1 K7EJR3 K7EK21 K7ENY6 K7ERW6 R4GMR5
53352,0.4259741,1.352833,6702_7_D2_1,25,Cytosol,PSMD8,ENSG00000099341,U-2 OS,P48556 K7EJC1 K7EJR3 K7EK21 K7ENY6 K7ERW6 R4GMR5
53353,-1.1708477,1.1914845,6702_8_D2_1,25,Cytosol,PSMD8,ENSG00000099341,A-431,P48556 K7EJC1 K7EJR3 K7EK21 K7ENY6 K7ERW6 R4GMR5
53355,0.2906494,1.3541139,6702_8_D2_2,25,Cytosol,PSMD8,ENSG00000099341,A-431,P48556 K7EJC1 K7EJR3 K7EK21 K7ENY6 K7ERW6 R4GMR5
53887,4.6815057,1.7509038,23255_181_B5_2,25,Cytosol,THEM6,ENSG00000130193,A-431,Q8WUY1 H0YAR9
53888,4.566633,1.6675521,23255_181_B5_1,25,Cytosol,THEM6,ENSG00000130193,A-431,Q8WUY1 H0YAR9
54268,2.4875097,2.221068,28698_335_H3_2,25,Cytosol,ANXA9,ENSG00000143412,A-431,O76027
54269,2.478201,2.2474368,28698_335_H3_1,25,Cytosol,ANXA9,ENSG00000143412,A-431,O76027
54557,2.47213,2.2080503,1916_159_E1_2,25,Cytosol,TSC22D3,ENSG00000157514,U-251 MG,Q99576 D6R8Z7 D6R9J1 D6RAX8 D6RBL1 D6RCK9 D6RD37 D6RD92 D6RDZ7 D6RDZ9 E7EWD5 Q5JRJ0 Q5JRJ2
54558,2.0394435,2.2679834,1916_159_E1_1,25,Cytosol,TSC22D3,ENSG00000157514,U-251 MG,Q99576 D6R8Z7 D6R9J1 D6RAX8 D6RBL1 D6RCK9 D6RD37 D6RD92 D6RDZ7 D6RDZ9 E7EWD5 Q5JRJ0 Q5JRJ2
55522,2.0811749,2.703377,39228_711_C3_2,25,Cytosol,UNC45A,ENSG00000140553,U-2 OS,Q9H3U1 A0A1W2PNX8 A0A5F9ZI17 A0A5F9ZI32
55523,2.1430223,2.837076,39228_711_C3_1,25,Cytosol,UNC45A,ENSG00000140553,U-2 OS,Q9H3U1 A0A1W2PNX8 A0A5F9ZI17 A0A5F9ZI32
56724,0.78236306,3.4555032,36012_1440_E8_1,25,Cytosol,PARK2,ENSG00000185345,PC-3,O60260 A0A087WU39 A0A087WX46 A0A087X0Z9 A0A087X1E2 A0A669KBE3 A0A6I8PII0 A0A6I8PRS9 B1AKC3 D3JZW5 D3K2X1
56747,0.8397888,3.329528,36012_1440_E8_2,25,Cytosol,PARK2,ENSG00000185345,PC-3,O60260 A0A087WU39 A0A087WX46 A0A087X0Z9 A0A087X1E2 A0A669KBE3 A0A6I8PII0 A0A6I8PRS9 B1AKC3 D3JZW5 D3K2X1
57095,3.7366548,2.6334598,34749_398_C6_2,25,Cytosol,RBP7,ENSG00000162444,U-251 MG,Q96R05 B1AQ60
57096,3.3626633,2.5734751,34749_398_C6_1,25,Cytosol,RBP7,ENSG00000162444,U-251 MG,Q96R05 B1AQ60
63296,0.2146667,1.4358373,22708_628_F11_2,21,PM,HTR7,ENSG00000148680,U-251 MG,P34969
63297,0.6706032,1.6335762,22708_628_F11_1,21,PM,HTR7,ENSG00000148680,U-251 MG,P34969
64919,-0.34211972,3.553285,44303_1319_F5_2,21,PM,ZNF337,ENSG00000130684,A549,Q9Y3M9
64920,-0.21912964,3.7570012,44303_1319_F5_1,21,PM,ZNF337,ENSG00000130684,A549,Q9Y3M9
64962,-1.576596,5.4224,48606_799_C8_2,21,PM,ERBIN,ENSG00000112851,A-431,Q96RT1 B4DIP2 H0Y9E8 H0YA04
64963,-1.6999916,5.516378,48606_799_C8_1,21,PM,ERBIN,ENSG00000112851,A-431,Q96RT1 B4DIP2 H0Y9E8 H0YA04
64964,-0.28252542,4.547779,48606_795_C8_4,21,PM,ERBIN,ENSG00000112851,U-2 OS,Q96RT1 B4DIP2 H0Y9E8 H0YA04
64965,-0.06470725,3.8722832,48606_795_C8_2,21,PM,ERBIN,ENSG00000112851,U-2 OS,Q96RT1 B4DIP2 H0Y9E8 H0YA04
64966,-0.31417978,4.7247343,48606_792_C8_2,21,PM,ERBIN,ENSG00000112851,U-251 MG,Q96RT1 B4DIP2 H0Y9E8 H0YA04
64967,0.024151172,4.275625,48606_792_C8_1,21,PM,ERBIN,ENSG00000112851,U-251 MG,Q96RT1 B4DIP2 H0Y9E8 H0YA04
67572,2.786432,4.3346047,46215_1176_C2_3,14,Microtubules,ADAL,ENSG00000168803,RH-30,Q6DHV7 H3BQR9 H3BUD6
67573,2.507536,3.5925152,46215_1176_C2_2,14,Microtubules,ADAL,ENSG00000168803,RH-30,Q6DHV7 H3BQR9 H3BUD6
67596,3.3028445,5.8885503,46215_1048_H11_2,14,Microtubules,ADAL,ENSG00000168803,U-2 OS,Q6DHV7 H3BQR9 H3BUD6
67597,2.4547791,4.80726,46215_1048_H11_1,14,Microtubules,ADAL,ENSG00000168803,U-2 OS,Q6DHV7 H3BQR9 H3BUD6
67598,3.4702902,6.27767,46215_1047_H11_3,14,Microtubules,ADAL,ENSG00000168803,HeLa,Q6DHV7 H3BQR9 H3BUD6
67609,3.3968568,6.103808,46215_1047_H11_1,14,Microtubules,ADAL,ENSG00000168803,HeLa,Q6DHV7 H3BQR9 H3BUD6
67950,5.361364,4.8314595,1374_171_D8_2,11,Int. fil.,CXorf57,ENSG00000147231,U-2 OS,Q6NSI4 B1AQ74
67951,5.1980867,4.7437453,1374_171_D8_1,11,Int. fil.,CXorf57,ENSG00000147231,U-2 OS,Q6NSI4 B1AQ74
67952,5.314311,5.5320168,1374_170_D8_2,11,Int. fil.,CXorf57,ENSG00000147231,A-431,Q6NSI4 B1AQ74
67953,5.363595,5.5451326,1374_170_D8_1,11,Int. fil.,CXorf57,ENSG00000147231,A-431,Q6NSI4 B1AQ74
67954,5.796835,5.4305162,1374_1124_D6_2,11,Int. fil.,CXorf57,ENSG00000147231,HEK 293,Q6NSI4 B1AQ74
67955,5.91385,5.504578,1374_1124_D6_1,11,Int. fil.,CXorf57,ENSG00000147231,HEK 293,Q6NSI4 B1AQ74
68596,-4.225691,-0.961841,26578_263_B7_1,0,Nucleoplasm,AIPL1,ENSG00000129221,A-431,Q9NZN9 F1T0B5 F1T0C4 I3L3R9 J3KPI5 K7EPF4 Q7Z3H1
68597,-5.1804123,-0.107563026,26578_263_B7_2,0,Nucleoplasm,AIPL1,ENSG00000129221,A-431,Q9NZN9 F1T0B5 F1T0C4 I3L3R9 J3KPI5 K7EPF4 Q7Z3H1
68598,-6.5520716,0.86268556,26578_277_B7_1,0,Nucleoplasm,AIPL1,ENSG00000129221,U-251 MG,Q9NZN9 F1T0B5 F1T0C4 I3L3R9 J3KPI5 K7EPF4 Q7Z3H1
68599,-6.4589624,0.7489015,26578_277_B7_2,0,Nucleoplasm,AIPL1,ENSG00000129221,U-251 MG,Q9NZN9 F1T0B5 F1T0C4 I3L3R9 J3KPI5 K7EPF4 Q7Z3H1
68781,-4.923048,-0.30528152,2568_39_D6_1,0,Nucleoplasm,PPP4R3A,ENSG00000100796,A-431,Q6IN85 G3V231 G3V4R3 G3V5A2 G3V5Z3 H0YIY8 H0YJN6
68783,-6.379322,-0.16801499,2568_39_D6_2,0,Nucleoplasm,PPP4R3A,ENSG00000100796,A-431,Q6IN85 G3V231 G3V4R3 G3V5A2 G3V5Z3 H0YIY8 H0YJN6
68784,-7.016585,0.18324943,2568_40_D6_1,0,Nucleoplasm,PPP4R3A,ENSG00000100796,U-251 MG,Q6IN85 G3V231 G3V4R3 G3V5A2 G3V5Z3 H0YIY8 H0YJN6
68785,-6.8490977,-0.08248042,2568_40_D6_2,0,Nucleoplasm,PPP4R3A,ENSG00000100796,U-251 MG,Q6IN85 G3V231 G3V4R3 G3V5A2 G3V5Z3 H0YIY8 H0YJN6
